date,location_id,city,country,latitude,longitude,timezone,location_confidence,location_source,temp_c,temp_c_max,temp_c_min,humidity_pct,heat_index_c,uv_index,sunshine_h,shortwave_mj_m2,precipitation_mm,wind_kmh,aqi,aqi_us,pm2_5,pm10
2023-05-13,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.000,27.400,17.600,48,22.000,5.100,5.483,15.570,0.000,19.700,43.667,68.875,20.929,30.017
2023-05-14,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.600,22.900,12.600,44,17.600,7.500,13.570,28.200,0.000,22.000,30.958,52.000,7.438,10.633
2023-05-15,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.500,25.400,9.700,39,17.500,7.650,14.000,29.520,0.000,18.700,27.167,35.208,11.529,16.492
2023-05-16,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,20.300,27.800,12.800,38,20.300,8.000,13.512,27.750,0.000,24.900,30.750,54.292,13.454,19.254
2023-05-17,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.100,18.800,10.600,42,15.100,7.200,14.000,29.490,0.000,26.400,30.000,54.208,12.892,18.417
2023-05-18,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,11.100,14.200,6.800,55,11.100,6.950,14.000,29.560,0.000,22.100,28.250,47.500,13.217,19.958
2023-05-19,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,14.900,19.500,10.500,71,14.900,4.700,13.224,22.710,0.000,33.000,30.000,55.833,15.162,24.075
2023-05-20,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.800,17.600,13.600,92,15.800,1.700,0.000,5.780,26.900,15.900,32.833,59.417,16.562,25.358
2023-05-21,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.300,21.900,13.000,67,17.300,3.800,9.938,19.590,0.600,23.000,31.708,57.875,17.367,24.846
2023-05-22,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,16.900,23.000,12.300,71,16.900,5.400,14.000,23.940,0.200,20.600,40.000,65.667,21.571,31.258
2023-05-23,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,14.500,19.500,11.100,75,14.500,6.500,14.000,27.350,0.000,21.500,38.875,65.500,17.942,26.496
2023-05-24,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.600,21.900,9.900,68,15.600,5.800,12.130,26.490,0.700,25.000,52.667,74.958,33.229,48.283
2023-05-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,14.700,19.200,10.100,55,14.700,7.850,14.000,29.740,0.000,25.900,57.958,81.833,14.871,21.254
2023-05-26,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,16.100,22.200,10.100,56,16.100,7.200,14.000,29.750,0.000,15.300,34.250,58.958,18.088,25.896
2023-05-27,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.200,24.400,9.900,55,17.200,8.300,14.000,29.180,0.000,20.100,44.750,66.833,20.446,29.496
2023-05-28,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.700,23.600,11.600,57,17.700,8.100,14.000,28.980,0.000,19.900,42.292,66.750,17.754,25.771
2023-05-29,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,18.500,24.700,13.800,60,18.500,7.650,14.000,28.910,0.000,28.500,35.958,57.542,15.362,22.783
2023-05-30,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.600,20.400,11.800,68,15.600,8.150,14.063,29.840,0.000,18.600,33.667,55.333,19.083,28.050
2023-05-31,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,16.100,22.600,10.800,74,16.100,7.650,14.000,29.900,0.000,15.300,44.333,66.292,18.925,28.925
2023-06-01,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,19.500,27.400,12.300,72,19.500,7.450,14.000,29.240,0.000,17.400,64.125,91.250,32.283,46.929
2023-06-02,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.300,30.800,15.100,63,22.300,6.550,14.053,27.110,0.000,17.100,71.500,132.125,36.933,53.262
2023-06-03,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,18.400,20.100,14.100,74,18.400,2.050,3.829,12.570,3.500,22.300,65.833,93.375,22.996,33.288
2023-06-04,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.500,21.500,10.400,57,15.500,5.000,11.753,17.810,0.100,25.000,37.833,64.250,17.767,25.496
2023-06-05,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.800,24.000,11.600,55,17.800,6.950,9.719,18.570,0.000,21.500,34.792,59.333,20.804,29.829
2023-06-06,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,19.600,25.800,14.600,49,19.600,3.600,14.043,25.940,0.200,33.900,69.667,109.042,62.129,88.825
2023-06-07,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,18.800,25.100,13.200,44,18.800,3.400,14.138,29.080,0.000,21.300,91.333,154.708,64.288,91.842
2023-06-08,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,16.800,22.400,10.700,56,16.800,4.950,14.040,25.000,0.000,19.200,89.917,151.083,41.571,59.413
2023-06-09,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,16.900,22.900,11.700,66,16.900,6.500,13.955,22.830,0.900,20.000,54.542,80.625,20.050,28.646
2023-06-10,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,25.100,27.500,22.000,75,25.100,8.150,13.150,28.350,0.000,16.900,60.417,75.958,16.108,35.329
2023-06-11,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,23.600,26.900,20.800,80,23.600,9.450,13.231,27.490,0.100,16.300,36.458,60.875,18.096,29.108
2023-06-12,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,23.400,27.200,18.900,74,23.400,9.050,13.228,28.460,0.000,16.200,37.375,63.958,20.167,30.488
2023-06-13,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,23.400,28.500,19.300,75,23.400,7.850,8.477,19.920,4.400,15.900,39.500,66.292,18.808,29.075
2023-06-14,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,23.500,26.900,19.800,82,23.500,9.800,13.305,28.340,0.000,18.900,35.917,59.083,14.042,20.583
2023-06-15,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,23.600,26.500,20.800,80,23.600,10.450,13.303,27.790,0.300,16.400,34.292,53.458,12.654,19.238
2023-06-16,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,24.000,28.300,19.000,77,24.000,10.250,13.300,28.770,0.000,17.700,32.208,55.333,15.954,22.067
2023-06-17,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,25.600,33.200,20.500,66,25.600,10.050,13.130,28.620,0.000,22.100,35.292,54.500,14.892,28.179
2023-06-18,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,24.200,27.400,21.600,73,24.200,10.550,13.379,27.130,0.300,17.800,36.917,53.250,11.454,19.588
2023-06-19,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,23.800,27.000,19.900,71,23.800,7.100,13.125,26.770,0.000,17.100,41.542,53.292,12.846,19.929
2023-06-20,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,24.100,27.300,20.700,74,24.100,7.650,12.662,24.380,1.100,17.000,35.417,48.000,10.525,17.404
2023-06-21,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,24.400,28.100,20.400,79,24.400,10.400,13.456,28.570,0.000,18.600,33.083,48.917,12.804,18.438
2023-06-22,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,24.300,28.000,19.800,80,24.300,10.100,13.454,28.840,0.000,16.600,33.333,53.417,14.079,19.517
2023-06-23,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,24.600,29.000,19.700,79,24.600,10.450,13.453,28.840,0.000,17.900,35.042,55.875,14.283,17.575
2023-06-24,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,24.900,29.400,19.600,79,24.900,10.450,13.535,28.770,0.000,16.600,37.292,52.375,12.454,15.775
2023-06-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.000,28.500,18.600,85,23.000,6.450,13.766,23.440,1.900,17.900,48.833,71.583,21.988,31.600
2023-06-26,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.800,25.500,19.100,90,21.800,5.400,6.403,17.970,4.600,20.300,48.667,69.167,14.704,21.704
2023-06-27,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.800,26.400,19.400,89,21.800,3.600,5.558,14.770,18.700,18.800,41.292,56.542,14.879,21.825
2023-06-28,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.900,28.600,18.900,80,22.900,5.800,11.322,21.790,2.100,13.800,41.333,63.250,17.483,25.092
2023-06-29,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.400,28.600,16.200,70,22.400,5.200,13.881,22.020,0.000,14.300,49.542,72.125,32.587,46.704
2023-06-30,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.000,29.200,17.100,74,23.000,3.850,14.000,25.390,0.000,21.100,72.750,116.000,45.100,64.804
2023-07-01,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.500,26.900,17.700,71,22.500,7.300,13.660,25.630,0.000,24.700,73.917,118.667,33.196,48.225
2023-07-02,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.500,31.200,20.400,83,24.500,6.450,9.623,19.220,16.100,20.600,51.750,74.833,17.208,25.054
2023-07-03,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,25.600,31.100,22.400,82,25.600,7.850,10.158,20.750,17.800,16.800,48.542,82.083,22.867,32.871
2023-07-04,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.700,29.400,21.300,84,24.700,6.550,13.129,19.320,5.400,13.200,61.667,91.458,25.992,37.233
2023-07-05,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,26.300,32.300,21.000,76,26.300,7.550,13.962,26.430,0.000,15.200,69.000,125.167,34.800,49.896
2023-07-06,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,26.000,31.300,21.500,77,26.000,8.250,14.000,27.840,0.000,20.000,66.708,119.250,25.412,36.683
2023-07-07,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,25.200,29.700,21.900,84,25.200,8.400,10.675,22.300,0.600,18.400,46.833,69.792,13.896,20.467
2023-07-08,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,25.400,29.600,22.500,84,25.400,6.950,10.000,20.590,4.400,15.200,41.583,68.667,18.412,26.746
2023-07-09,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.200,27.000,21.500,89,23.200,1.600,3.687,11.000,18.500,14.900,33.792,60.417,13.671,20.004
2023-07-10,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.300,28.700,21.300,79,24.300,6.150,12.721,19.990,1.300,17.200,32.917,45.458,11.162,16.079
2023-07-11,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.800,31.800,17.100,65,24.800,8.050,14.000,27.440,0.000,10.600,41.667,64.875,21.262,30.371
2023-07-12,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,26.700,33.000,19.600,62,26.700,8.150,14.000,27.000,0.000,16.300,60.042,91.667,28.950,41.542
2023-07-13,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,26.900,31.900,21.300,67,26.900,6.800,14.000,23.110,0.200,24.400,65.458,102.000,27.512,39.742
2023-07-14,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.400,28.200,21.400,85,24.400,5.100,8.819,18.460,36.600,20.700,50.125,73.208,17.588,25.367
2023-07-15,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.800,29.500,20.500,89,24.800,6.000,12.168,19.960,8.000,16.800,48.750,86.083,18.417,26.642
2023-07-16,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.000,26.000,21.900,93,24.000,2.050,1.471,6.610,41.400,18.200,29.000,47.917,12.200,17.375
2023-07-17,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,25.600,31.800,20.000,79,25.600,5.800,14.000,25.700,0.100,17.600,53.333,97.500,34.433,49.425
2023-07-18,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,25.000,29.600,21.400,81,25.000,4.350,13.544,23.030,8.300,17.100,69.583,109.042,34.733,49.992
2023-07-19,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.000,27.500,18.800,83,23.000,5.700,8.711,16.640,3.800,10.900,68.083,99.333,36.908,52.929
2023-07-20,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.100,28.500,20.000,77,24.100,6.500,12.461,24.540,0.500,14.900,70.583,122.583,30.596,44.192
2023-07-21,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.300,29.500,21.900,82,24.300,5.500,11.000,22.080,3.500,15.600,54.000,83.750,19.479,28.850
2023-07-22,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.600,28.500,18.500,66,23.600,8.200,14.000,26.260,0.000,15.100,39.375,61.292,17.521,24.979
2023-07-23,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.900,30.100,17.400,64,23.900,7.700,14.000,25.030,0.500,19.300,54.583,76.125,21.475,30.963
2023-07-24,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.300,28.800,18.600,68,24.300,7.050,14.000,23.340,1.900,23.100,42.958,65.583,18.379,27.504
2023-07-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.200,28.700,19.200,86,23.200,5.250,11.436,18.330,9.000,15.100,40.542,59.333,16.646,24.812
2023-07-26,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.900,30.100,17.100,76,23.900,7.400,14.000,25.360,0.400,20.900,51.875,92.542,18.067,25.933
2023-07-27,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,27.200,33.900,22.300,76,27.201,7.000,14.000,22.790,0.700,27.500,49.792,86.458,17.467,25.558
2023-07-28,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,27.700,34.200,21.400,74,27.702,8.400,14.000,25.410,0.000,17.300,59.375,95.667,25.713,36.933
2023-07-29,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,27.900,33.900,23.400,70,27.903,6.950,11.734,22.420,4.300,32.800,55.042,88.792,17.792,25.592
2023-07-30,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.000,26.300,17.700,59,22.000,6.150,12.654,21.690,0.000,19.600,29.375,47.458,10.562,15.075
2023-07-31,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.700,29.500,15.600,58,22.700,7.100,14.000,24.240,0.000,14.900,38.292,60.500,19.804,28.304
2023-08-01,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.000,27.000,17.000,55,22.000,6.300,14.000,22.370,0.000,18.900,32.958,57.000,12.808,18.242
2023-08-02,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,20.900,27.800,14.600,59,20.900,5.750,13.253,22.000,0.000,16.900,33.542,58.125,17.312,24.921
2023-08-03,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.600,26.400,15.600,64,21.600,4.900,13.736,21.400,0.900,30.000,36.583,56.667,16.029,24.779
2023-08-04,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.100,27.500,18.500,70,23.100,5.350,11.765,16.800,0.900,21.300,40.917,62.333,18.721,27.904
2023-08-05,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.500,30.800,18.300,67,24.500,6.600,11.571,22.100,0.200,12.900,47.708,70.292,27.475,39.317
2023-08-06,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.200,29.900,18.100,62,24.200,7.450,13.963,23.120,0.000,21.800,61.125,88.583,18.217,26.558
2023-08-07,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.200,27.800,22.000,85,24.200,3.950,8.151,14.380,37.900,31.200,40.000,53.750,10.046,15.817
2023-08-08,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.900,27.100,21.600,75,23.900,7.450,10.017,17.920,15.200,30.600,34.042,42.375,8.258,11.950
2023-08-09,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.400,29.500,19.800,57,24.400,7.050,13.878,24.150,0.100,22.400,31.167,39.500,11.612,16.642
2023-08-10,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.000,25.500,18.800,84,22.000,2.650,3.319,8.870,11.900,14.900,35.500,61.292,23.029,33.012
2023-08-11,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.400,29.200,18.100,72,23.400,6.350,13.803,24.330,0.100,20.200,44.208,63.792,14.058,20.079
2023-08-12,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.800,28.100,17.100,80,22.800,6.150,11.327,19.610,8.600,16.600,48.167,73.333,23.496,33.858
2023-08-13,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,25.400,30.700,21.500,75,25.400,7.250,13.593,22.870,2.900,20.800,45.667,68.417,14.413,20.613
2023-08-14,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.500,30.900,18.800,71,24.500,7.400,12.637,20.940,1.300,20.500,39.083,61.875,17.562,25.367
2023-08-15,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.000,27.000,21.200,85,24.000,2.200,8.198,15.040,20.300,17.500,32.583,56.167,12.588,18.804
2023-08-16,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.000,26.600,20.800,88,23.000,4.100,10.976,17.400,4.000,14.400,35.292,53.208,11.600,16.929
2023-08-17,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.900,25.700,20.400,89,22.900,4.550,11.077,16.530,5.900,20.300,32.458,47.625,11.758,17.579
2023-08-18,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.700,27.000,19.600,70,23.700,7.550,11.758,22.070,3.100,25.300,32.542,46.917,10.200,14.754
2023-08-19,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,20.700,26.400,15.400,59,20.700,4.950,13.487,20.610,0.000,21.000,25.125,39.208,9.037,12.946
2023-08-20,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.700,29.900,15.200,64,22.700,7.900,12.902,24.580,0.000,14.400,38.125,55.500,16.733,23.921
2023-08-21,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,25.000,31.100,18.500,69,25.000,6.000,12.248,19.710,0.100,15.100,52.500,74.167,28.154,40.683
2023-08-22,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.200,26.100,18.000,59,22.200,8.000,12.528,23.630,0.000,22.700,48.708,71.167,11.571,16.662
2023-08-23,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,20.400,25.500,16.000,65,20.400,7.950,10.892,21.740,0.000,18.100,27.958,42.750,11.354,16.883
2023-08-24,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.400,24.500,19.500,75,21.400,2.250,0.619,7.040,2.200,26.400,24.833,49.625,11.404,18.450
2023-08-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.500,28.000,20.500,83,23.500,5.750,7.863,12.500,11.100,19.700,35.042,48.458,16.992,25.254
2023-08-26,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.700,30.200,19.900,78,24.700,6.600,12.173,19.880,0.400,14.800,56.958,77.958,26.892,38.758
2023-08-27,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,23.200,28.400,18.500,73,23.200,6.600,12.450,22.170,0.500,13.300,43.500,65.958,14.150,20.279
2023-08-28,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.600,25.000,18.900,84,21.600,5.100,5.617,13.170,1.100,18.400,31.625,56.542,13.450,20.129
2023-08-29,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.600,27.600,17.800,82,22.600,3.600,10.911,16.550,1.600,13.500,25.333,46.250,11.396,16.883
2023-08-30,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.400,29.600,21.000,72,24.400,7.550,10.084,18.540,0.700,20.700,30.167,49.000,11.062,15.996
2023-08-31,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,20.600,25.100,17.100,57,20.600,7.850,12.126,23.620,0.000,22.500,24.375,37.750,7.592,10.833
2023-09-01,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.000,30.900,23.400,77,27.000,9.300,12.000,22.830,0.000,18.600,34.292,57.542,11.883,27.262
2023-09-02,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.900,30.000,23.200,72,26.900,9.650,12.126,23.360,0.000,16.500,32.458,41.083,7.750,15.758
2023-09-03,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.400,30.700,24.300,70,27.401,9.100,11.986,21.750,0.600,17.400,34.542,40.083,10.354,23.292
2023-09-04,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.000,30.600,22.900,70,27.000,9.100,12.024,23.190,0.000,17.200,32.125,48.583,12.700,23.504
2023-09-05,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.600,32.800,21.800,64,27.601,8.950,12.083,23.750,0.000,19.600,35.292,51.875,12.779,21.137
2023-09-06,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,28.600,35.000,22.900,58,28.603,8.700,12.142,23.910,0.000,21.700,35.833,50.708,12.571,24.500
2023-09-07,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.600,34.000,21.900,59,27.601,9.400,12.049,24.130,0.000,19.400,32.333,50.333,11.671,23.238
2023-09-08,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,29.300,37.700,21.800,48,29.302,8.650,12.032,23.790,0.000,22.400,32.333,51.167,14.467,29.767
2023-09-09,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,28.400,31.500,26.000,76,28.405,8.950,11.864,22.720,0.000,17.100,34.625,58.208,16.225,35.746
2023-09-10,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.400,30.600,23.600,74,27.401,8.350,11.804,21.420,0.200,15.400,33.750,57.542,14.037,25.738
2023-09-11,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,28.600,34.300,23.000,57,28.603,8.550,11.895,23.030,0.000,18.900,31.458,53.708,15.925,37.837
2023-09-12,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,29.500,32.700,26.300,52,29.503,6.600,11.608,22.710,0.000,22.700,65.208,74.500,38.688,151.092
2023-09-13,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.800,29.400,23.200,77,26.800,7.300,10.484,16.850,2.900,22.600,93.917,113.625,25.867,54.562
2023-09-14,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.000,29.100,22.200,75,26.000,8.550,11.606,22.820,0.000,17.400,38.875,53.208,8.129,13.004
2023-09-15,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.300,21.500,13.600,63,17.300,5.850,11.394,18.620,0.000,23.300,22.042,31.708,7.171,10.229
2023-09-16,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,19.000,24.500,15.200,56,19.000,5.550,10.601,17.200,0.000,22.000,22.250,28.292,6.192,8.871
2023-09-17,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,18.400,24.200,11.800,69,18.400,6.050,7.389,15.620,0.500,14.800,26.583,36.792,14.283,20.858
2023-09-18,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,18.900,21.500,16.600,90,18.900,3.900,0.824,5.100,13.900,17.300,30.667,56.583,11.758,17.446
2023-09-19,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.900,23.500,13.400,69,17.900,5.200,11.907,20.050,0.000,21.500,24.625,42.958,9.829,14.050
2023-09-20,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.200,23.500,11.700,69,17.200,5.650,11.358,19.140,0.000,14.300,27.417,43.042,13.308,19.062
2023-09-21,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,16.800,22.800,11.600,73,16.800,5.900,11.850,19.760,0.000,13.000,31.750,56.500,17.642,25.221
2023-09-22,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.200,22.400,13.000,74,17.200,4.850,9.967,15.460,0.000,22.600,50.208,72.167,19.379,28.308
2023-09-23,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.100,16.100,13.600,88,15.100,1.150,0.000,3.890,42.300,31.400,27.167,52.667,9.633,13.571
2023-09-24,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.200,19.800,16.000,92,17.200,1.050,0.122,3.450,17.300,31.900,21.167,29.583,6.329,8.750
2023-09-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,16.100,17.300,14.400,92,16.100,1.000,0.000,3.120,17.500,30.800,19.583,24.083,5.158,7.325
2023-09-26,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.200,17.000,13.400,81,15.200,1.850,0.857,5.770,8.500,24.600,19.208,35.958,12.692,18.738
