participant_id,day,run_km,training_min,zone2_min,steps,sleep_hrs,bedtime_hr,protein_g,energy_kcal
804,52,2.8,15,17,10259,8.2,23.9,90,2398
804,53,2.9,25,19,9649,8.6,23.8,77,2157
804,54,2.9,28,21,8533,8.5,23.4,86,2322
804,56,3.0,28,20,9224,8.2,23.2,97,2514
804,57,4.0,33,19,8674,7.9,23.1,97,2407
804,60,3.9,24,24,7436,7.7,23.4,99,2562
804,62,4.4,33,22,10969,7.8,23.2,99,2690
804,63,1.9,23,23,10456,8.0,22.9,104,2574
804,65,2.6,32,24,9365,8.0,22.7,110,2641
804,66,2.8,31,22,9037,7.8,22.7,105,2734
804,67,3.3,29,22,8284,7.7,23.4,100,2758
804,68,3.6,26,25,7289,8.1,23.2,97,2580
804,70,3.6,25,23,8170,7.9,23.2,89,2470
804,71,3.6,22,22,10632,8.0,23.1,113,2588
804,73,3.8,20,21,10811,7.8,23.4,114,2591
804,77,3.0,21,25,11520,7.5,22.8,117,2721
804,78,3.8,21,19,11803,7.7,22.8,107,2518
804,80,2.8,28,20,12018,8.1,22.9,95,2632
804,85,4.0,6,22,9142,7.4,22.8,94,2829
804,86,4.1,20,24,9360,7.3,22.5,107,2669
804,88,2.1,21,16,9424,7.6,22.5,102,2590
804,89,2.5,36,18,8942,7.5,22.5,100,2337
804,90,3.3,23,23,9317,7.6,22.4,105,2362
804,91,4.0,26,17,9491,7.9,22.5,114,2578
804,94,3.4,36,18,7773,7.8,23.2,99,2494
804,96,2.5,26,23,7706,8.0,22.9,103,2643
805,1,4.8,43,11,9853,7.5,23.9,91,3186
805,3,5.3,43,12,9845,7.6,23.7,101,2911
805,4,4.2,37,22,9961,7.7,23.6,113,2864
805,7,5.1,39,13,9932,7.9,23.7,93,2947
805,9,2.7,39,21,10430,7.6,23.8,76,3006
805,10,3.3,35,17,8764,7.5,23.6,63,3083
805,12,4.0,41,13,8928,7.1,23.4,64,2911
805,14,2.6,37,12,10596,7.4,23.4,78,2764
805,16,3.6,38,15,9545,7.1,24.0,83,2999
805,17,3.0,46,16,9742,7.0,23.8,74,2909
805,19,2.9,45,9,10603,7.5,24.1,87,2940
805,21,4.5,46,17,9835,7.4,24.2,78,3117
805,22,4.4,52,17,9294,7.4,24.5,96,3021
805,23,4.2,41,16,9229,7.6,24.4,95,3214
805,25,4.5,33,17,8493,7.9,24.6,89,2716
805,26,3.9,44,14,9183,7.8,24.7,76,2777
805,27,4.0,37,14,9145,8.0,24.6,76,2749
805,29,3.1,49,14,9459,7.5,24.6,88,3139
805,32,3.7,57,11,9967,7.8,24.3,107,2760
805,34,3.5,62,11,9399,7.5,24.3,75,3045
805,35,2.4,44,6,10835,8.1,24.3,92,3033
805,37,4.6,41,15,8638,7.8,24.2,80,3232
805,40,4.5,37,13,9497,8.1,24.2,79,3163
805,42,4.6,49,16,8408,8.4,23.7,91,3227
805,43,4.4,57,19,8935,8.1,23.2,93,3051
805,44,4.2,50,16,8937,8.1,23.3,91,2984
805,45,5.2,45,10,9823,7.9,23.1,97,2926
805,49,1.9,37,16,9198,7.7,23.6,80,3235
805,50,1.5,43,21,9508,7.7,23.8,80,3167
805,51,1.8,54,17,9768,7.7,23.7,91,3243
805,52,2.9,40,17,10460,7.8,23.5,98,3171
805,53,4.0,38,19,10270,8.0,23.5,102,3023
805,54,3.9,39,13,9091,7.7,23.4,108,2881
805,56,3.4,42,11,9432,7.9,23.6,107,2840
805,62,3.0,47,6,10578,7.6,23.7,91,2920
805,67,5.7,60,14,11303,7.1,23.6,77,3205
805,71,3.0,36,20,10493,7.8,23.4,107,3036
805,78,2.7,43,4,9712,7.5,23.6,89,2882
805,79,3.0,38,10,9756,7.2,23.8,81,2843
805,82,4.0,41,13,10169,7.4,23.1,97,2986
805,83,4.4,35,9,9491,7.3,23.5,91,2759
805,87,4.5,45,15,10416,7.2,23.8,85,2802
805,88,5.1,42,12,10530,7.1,23.8,93,2706
805,89,4.2,37,9,10441,7.0,23.9,99,2900
805,92,4.5,31,10,9802,7.3,23.7,97,2925
805,93,3.2,46,10,8895,7.5,24.4,91,2958
805,94,2.9,40,11,9725,7.3,24.5,82,2864
805,96,3.1,53,10,10112,7.0,24.0,88,2905
805,98,2.6,46,23,8983,7.5,24.1,83,2804
805,99,2.0,46,20,8857,7.7,24.1,84,2821
805,100,2.1,44,15,9678,8.0,24.2,102,2764
806,1,0.6,33,12,7121,5.8,22.6,101,2135
806,2,0.8,34,12,7352,5.9,22.6,107,1875
806,4,2.4,34,14,8366,6.5,21.7,77,1727
806,8,2.0,32,11,7206,7.1,21.8,85,2247
806,9,1.2,40,11,7320,7.2,22.2,73,2162
806,11,1.9,23,7,7499,6.7,22.3,72,2011
806,19,0.3,42,12,7712,7.1,22.3,92,2296
806,23,0.0,29,8,5438,6.8,22.4,66,2083
806,25,1.5,44,10,6002,6.8,22.8,71,2011
806,27,2.4,33,13,7592,7.1,22.7,75,1788
806,28,1.1,39,8,7582,7.1,22.6,78,1474
806,29,1.9,30,16,8018,7.4,22.7,76,1655
806,30,1.9,34,10,8335,7.4,22.8,81,1535
806,31,2.3,38,14,9223,7.1,22.5,77,1631
806,32,0.7,25,13,9109,7.0,22.4,81,1725
806,33,1.4,33,8,8128,6.6,22.4,77,1939
806,35,0.4,34,7,8494,7.0,21.8,92,1903
806,36,0.0,40,9,9384,7.0,21.8,93,1879
806,38,0.7,26,9,10956,7.0,21.9,82,1778
806,41,1.2,38,11,7977,6.6,21.6,70,1959
806,42,1.5,37,9,7971,7.0,22.3,72,1914
806,43,1.3,35,14,7345,6.7,22.6,81,1797
806,44,2.3,36,13,7143,7.0,23.0,78,1823
806,47,1.7,37,10,7685,6.9,22.6,83,1998
806,48,0.8,39,13,8267,6.5,22.4,90,1884
806,50,0.1,32,13,7683,6.2,22.3,91,1979
806,51,0.0,31,11,7475,6.3,22.2,97,2141
806,52,0.6,30,11,6904,6.3,21.8,103,2056
806,53,1.5,25,11,7186,6.6,21.7,106,2006
806,55,0.2,19,10,5795,7.0,21.5,97,2092
806,57,1.4,48,4,6497,6.7,21.6,93,2186
806,58,2.0,41,4,6820,6.7,21.9,95,2168
806,59,2.7,21,5,5649,6.6,21.7,86,2065
806,60,2.6,30,6,7175,6.6,22.0,89,2384
806,61,1.9,29,11,7918,6.9,22.2,88,2366
806,62,1.0,34,16,6659,6.9,22.4,90,2200
806,72,0.2,40,10,7555,6.8,21.8,87,2045
806,73,1.9,44,11,8164,7.0,21.9,82,2070
806,75,2.6,38,5,7292,7.0,21.6,75,2232
806,78,2.0,44,10,7851,6.8,21.7,63,2241
806,79,1.2,43,13,7714,6.9,21.7,62,2115
806,81,1.2,41,10,4123,6.9,22.2,72,2231
806,83,2.0,41,14,6199,6.9,22.4,86,2163
806,84,1.2,50,15,5859,6.9,22.3,87,1980
806,85,1.0,43,14,5616,7.0,22.1,73,2100
806,86,2.0,28,12,6314,6.7,22.2,80,2152
806,87,1.3,30,17,6324,6.7,22.1,74,2044
806,88,2.4,39,10,7239,6.7,22.0,78,2164
806,89,0.4,29,11,6474,6.6,21.9,79,1972
806,91,0.0,30,12,7515,6.6,22.4,75,1888
806,92,1.9,35,6,6967,6.5,22.4,85,1929
806,95,2.2,41,17,8892,6.6,22.8,87,1905
806,98,2.7,32,9,6711,7.2,22.9,74,2226
806,100,2.7,35,8,6813,6.8,22.6,93,2349
807,2,5.9,71,22,8115,7.4,23.5,72,1635
807,3,6.1,67,24,7298,7.4,23.4,67,1767
807,7,4.9,63,24,7915,7.2,24.3,84,1631
807,9,5.1,68,22,7696,7.0,24.4,84,1460
807,10,5.3,74,27,7057,7.0,24.3,101,1541
807,12,5.4,78,21,7955,6.6,24.1,79,1659
807,13,5.1,86,23,8071,6.9,24.2,72,1621
807,14,5.4,74,23,8456,7.0,23.9,70,1615
807,15,5.5,78,30,8610,7.3,23.4,68,1824
807,16,4.3,71,30,8967,7.1,23.7,75,1880
807,22,2.2,70,20,6956,7.0,22.9,75,1544
807,23,3.4,78,17,7722,7.0,23.1,61,1466
807,24,3.3,85,22,9050,7.0,23.7,57,1459
807,26,4.6,65,25,7781,7.3,23.5,63,1514
807,27,4.8,70,22,6766,7.5,23.4,83,1712
807,28,4.9,69,17,7588,7.4,23.4,66,1748
807,29,4.5,84,21,7928,7.1,23.3,85,1695
807,30,4.3,86,19,7469,7.0,23.2,86,1496
807,32,4.4,69,25,9137,7.0,23.1,83,1690
807,33,4.1,78,22,8559,7.2,23.4,95,1631
807,35,5.0,80,24,8579,7.6,23.3,98,1884
807,36,4.8,78,26,9511,7.7,23.7,97,1726
807,38,4.2,75,19,9095,7.7,23.0,85,1571
807,39,3.9,74,15,9949,7.3,22.6,93,1491
807,41,4.3,66,22,8827,6.8,22.7,78,1435
807,42,4.3,77,20,7931,6.5,22.9,86,1592
807,44,4.5,73,19,8237,6.4,23.1,74,1910
807,45,4.0,78,22,8739,6.8,22.8,80,1901
807,46,4.1,76,22,6806,7.2,22.4,78,1778
807,48,4.4,76,22,6046,6.9,22.7,101,1605
807,50,4.9,73,18,8443,6.7,22.9,101,1235
807,51,4.7,71,16,9267,6.9,22.9,92,1495
807,52,3.4,64,19,8763,6.7,22.9,94,1453
807,54,3.7,75,22,7965,6.7,22.6,90,1470
807,58,3.3,74,21,7952,7.4,23.0,65,1598
807,59,5.5,75,18,8382,7.3,22.9,69,1605
807,62,5.7,78,27,8830,6.8,22.9,66,1599
807,63,4.2,77,22,6712,6.7,23.1,76,1536
807,68,4.5,69,24,8896,6.4,23.4,79,1665
807,69,3.8,73,24,8603,6.5,22.7,73,1458
807,74,4.5,84,25,8752,6.6,22.7,75,1486
807,75,5.7,79,18,7890,6.7,22.9,77,1313
807,76,5.8,82,15,7851,6.7,22.9,80,1221
807,78,4.6,81,21,7953,6.4,22.8,76,1719
807,80,3.8,70,24,6819,6.5,23.0,75,1776
807,81,3.4,79,23,6841,6.9,22.6,95,1890
807,82,2.9,85,25,5887,6.9,22.6,93,1768
807,83,3.6,91,25,6780,7.1,22.8,63,1648
807,84,5.1,89,25,6304,7.0,23.1,61,1640
807,87,4.3,70,22,7481,7.1,22.8,86,1567
807,89,4.5,79,25,6730,7.5,22.7,80,1745
807,91,3.4,66,24,7306,7.8,23.2,85,1824
807,93,2.0,75,30,6916,7.8,23.6,72,1797
807,95,5.3,81,24,7592,7.5,23.0,68,1792
807,100,3.2,57,21,7367,7.2,23.4,67,2014
808,1,4.5,46,11,8046,6.9,21.6,33,1759
808,2,5.2,52,15,8056,6.9,21.6,39,2051
808,3,5.2,35,9,8775,6.8,21.6,41,2135
808,4,6.3,47,5,9233,7.0,21.9,40,2170
808,7,5.0,50,8,9063,6.6,21.9,41,2177
808,8,4.4,51,7,9957,6.5,22.4,28,2281
808,9,4.0,54,4,10741,6.5,21.9,20,2189
808,12,2.8,44,11,10722,6.8,21.8,23,2038
808,15,4.4,41,10,9406,6.4,23.0,35,2134
808,17,4.2,46,11,9519,7.0,22.5,44,1783
808,21,3.5,48,7,8667,6.9,22.7,26,2277
808,22,3.6,46,3,9096,7.3,22.6,23,2348
808,27,4.0,36,3,9081,7.0,22.6,39,2166
808,28,4.2,39,10,10316,7.3,22.3,27,2196
808,29,3.3,51,4,10314,7.5,22.5,30,2322
808,32,3.7,50,3,9763,7.0,22.8,28,2422
808,33,4.5,53,3,9231,7.0,22.6,30,2219
808,35,4.3,52,8,8997,7.1,22.2,26,1989
808,36,4.0,49,5,9905,7.1,22.1,20,1880
808,39,4.2,38,8,8477,6.9,22.7,37,1727
808,40,3.1,44,2,8763,7.2,22.6,38,1866
808,41,3.6,33,4,9215,7.0,23.0,45,2051
808,43,3.3,43,12,9194,6.5,22.5,26,1928
808,45,5.4,59,7,7263,6.3,22.5,28,1615
808,46,4.4,51,7,8476,6.6,22.4,23,1888
808,47,5.7,54,7,9244,6.4,22.6,20,1942
808,50,5.4,53,4,9412,6.6,22.8,20,1758
808,51,5.4,44,11,10486,6.7,22.8,21,1806
808,53,6.7,52,1,8801,6.7,22.3,32,1747
808,55,5.4,51,5,9037,6.8,22.1,33,1708
808,57,4.8,48,8,9051,7.2,22.1,33,1802
808,59,4.9,46,7,9305,7.4,22.2,20,1839
808,60,3.5,43,3,9601,7.4,22.4,30,1896
808,62,3.8,44,11,10345,7.0,22.1,20,2196
808,64,4.5,42,8,7952,7.3,22.4,20,1987
808,65,3.8,40,12,8499,7.2,22.4,24,2186
808,66,2.0,52,7,8500,7.1,22.1,27,2237
808,68,3.4,53,8,8557,6.9,21.6,45,2254
808,70,3.0,45,10,9618,6.6,21.6,25,2089
808,71,4.0,48,7,9638,6.9,21.4,20,2190
808,73,3.2,40,5,9967,6.7,21.6,36,2195
808,74,2.8,37,7,8293,6.9,21.7,30,2258
808,77,4.8,47,10,7426,7.2,22.0,20,2369
808,79,4.4,53,3,8139,7.4,21.9,20,2235
808,80,3.7,58,6,8089,7.5,21.6,31,2234
808,81,3.9,53,4,8017,7.1,21.6,31,2215
808,83,5.5,41,9,9180,7.8,21.7,33,2269
808,88,3.3,48,6,8206,7.9,21.1,20,1948
808,90,3.2,57,11,8480,7.6,21.6,30,2093
808,91,4.1,43,11,9797,7.8,21.2,28,2262
808,93,5.1,50,9,10668,7.5,21.7,20,2334
808,94,4.0,45,5,8970,7.7,22.2,24,2234
808,96,4.5,54,9,9332,7.5,22.1,20,1835
808,97,5.7,55,10,9266,7.1,22.0,20,2094
808,99,4.8,59,8,8668,7.1,21.8,33,1998
808,100,3.9,41,7,9874,7.1,21.6,28,2010
809,5,5.5,37,39,10006,6.9,22.0,30,2256
809,6,4.7,34,46,9800,6.5,21.9,44,2128
809,7,4.5,28,43,10965,6.6,22.0,49,2127
809,11,5.4,33,38,10122,6.9,21.7,56,2115
809,18,5.1,27,43,9651,7.2,21.3,24,2135
809,19,5.6,29,41,11135,7.1,21.9,20,2098
809,20,5.3,40,41,10953,6.7,21.9,26,2017
809,21,4.8,41,40,11335,6.5,22.0,28,2288
809,22,6.1,34,42,10958,6.7,21.9,20,2357
809,24,6.5,30,47,10249,6.5,21.2,20,2174
809,25,7.1,35,46,11031,6.8,21.3,20,2297
809,26,5.3,35,47,10226,6.6,21.4,21,2074
809,29,6.8,14,45,9324,7.0,22.1,20,2351
809,30,7.7,24,44,8619,7.0,22.3,32,2120
809,37,4.9,28,40,9889,7.4,22.5,27,2047
809,38,4.8,28,39,10773,7.3,22.7,25,2155
809,39,5.5,33,43,11148,7.1,22.5,20,1979
809,40,5.8,26,49,9944,7.2,22.1,20,2150
809,43,3.9,32,47,11965,6.4,22.1,41,2168
809,46,5.5,27,47,11588,6.6,21.9,23,2222
809,47,3.5,28,43,11684,6.6,21.7,33,2257
809,48,4.8,24,39,10809,6.5,22.0,34,2061
809,51,6.6,22,44,9874,6.9,21.8,20,2073
809,52,6.2,17,42,10125,7.0,21.8,26,2074
809,53,6.5,34,45,10238,7.2,21.5,21,1905
809,55,6.6,37,46,10054,7.1,21.8,33,2279
809,57,6.2,36,40,12707,6.8,21.4,27,2024
809,58,7.1,31,44,11937,6.8,21.1,29,2014
809,59,5.2,33,42,10758,6.8,21.2,27,2119
809,60,4.3,37,39,11403,6.9,21.3,24,2211
809,62,4.4,31,43,11416,6.8,21.4,27,2277
809,64,5.2,19,45,11771,7.3,21.5,24,2148
809,70,7.2,31,41,11240,7.2,22.1,20,2318
809,71,6.6,30,40,11498,7.0,22.1,26,2283
809,72,6.8,27,41,10707,6.7,22.2,21,2182
809,74,4.9,29,44,10404,6.3,22.4,23,2091
809,75,3.8,34,38,10438,6.8,22.0,20,2003
809,76,4.9,37,39,9433,7.0,21.6,29,2234
809,81,4.6,42,41,9197,7.0,21.9,20,1891
809,86,6.8,23,42,12146,6.9,21.5,30,1758
809,87,7.1,26,48,11780,6.9,21.7,37,1851
809,92,5.9,21,47,12397,6.9,21.3,29,2111
809,95,7.4,37,39,10428,6.8,21.4,27,1938
809,96,7.4,34,39,10252,6.9,21.4,20,2079
809,97,6.7,33,39,9513,6.9,21.8,27,1967
809,99,7.7,34,44,9247,6.4,22.3,21,2008
809,100,6.4,32,39,8674,6.3,22.2,25,2083
810,1,4.6,63,22,6189,6.6,23.0,70,2233
810,2,5.5,61,23,6669,6.7,23.1,74,2010
810,5,4.3,44,25,5069,7.2,23.3,71,2508
810,6,3.9,52,24,6081,7.0,23.4,67,2294
810,9,5.6,56,25,5015,6.9,23.7,74,2250
810,10,7.0,56,24,5519,6.9,23.5,63,2180
810,14,3.7,62,27,5715,7.4,23.1,58,2357
810,15,3.5,55,31,6194,7.7,23.0,63,2302
810,16,4.2,58,29,6331,7.6,23.1,67,2585
810,17,4.7,48,28,6134,7.5,23.0,75,2433
810,19,5.3,58,24,4885,7.7,22.4,59,2401
810,21,4.7,55,27,5816,7.7,22.8,66,2659
810,24,4.3,60,28,5420,7.8,22.1,71,2434
810,25,4.8,58,29,5567,7.6,22.1,71,2224
810,26,4.2,69,25,5999,7.5,22.4,74,2183
810,28,3.7,58,22,4991,7.6,22.2,79,2563
810,32,5.0,61,18,5897,7.5,22.3,72,2559
810,33,5.4,64,18,5763,7.3,22.3,66,2657
810,35,4.5,62,20,4190,7.4,22.4,67,2546
810,36,4.3,59,19,4608,7.1,22.1,72,2451
810,37,4.8,64,24,5972,7.1,21.8,88,2342
810,39,4.4,56,26,6398,7.0,21.8,80,2479
810,40,4.0,61,25,6158,7.1,22.0,76,2362
810,41,4.1,69,30,4513,7.0,22.4,66,2331
810,42,4.5,68,29,3517,7.3,22.3,76,2420
810,49,5.9,62,24,4035,6.6,22.2,64,2328
810,50,6.4,63,22,3666,6.9,22.5,67,2482
810,52,5.3,75,23,4466,7.0,22.3,72,2426
810,54,5.1,63,23,4890,6.9,22.6,70,2357
810,56,6.4,58,23,6514,7.0,22.5,61,2359
810,58,5.1,56,24,6315,7.0,22.9,62,2103
810,60,4.1,73,20,4954,7.2,22.6,76,2175
810,62,4.2,77,22,5630,7.6,22.2,61,2294
810,63,3.0,68,30,5620,7.2,21.9,68,2158
810,64,2.7,70,25,6344,6.6,21.6,60,2102
810,71,3.9,61,32,6391,6.7,22.1,68,2444
810,73,3.3,60,21,5802,7.1,22.5,79,2332
810,74,4.4,53,26,5546,6.8,22.3,74,2404
810,75,4.2,54,23,6137,7.0,21.8,71,2421
810,80,5.7,54,29,4266,7.3,22.1,63,2195
810,81,6.4,52,27,3628,7.1,22.0,65,2294
810,82,6.8,65,26,4905,6.9,22.3,69,2325
810,85,6.1,64,26,6885,7.2,22.3,60,2340
810,87,5.1,74,24,5169,6.8,22.5,57,2268
810,89,5.3,52,24,4947,7.0,22.3,61,2495
810,90,5.2,62,21,3934,7.3,22.6,73,2642
810,91,6.2,65,23,5733,7.2,22.7,67,2567
810,93,6.9,67,18,5284,6.9,22.6,75,2494
810,96,4.0,60,25,8450,7.0,22.8,67,2565
810,100,4.8,71,31,7078,7.1,22.6,69,2543
811,2,7.5,28,6,7479,6.2,22.2,96,2481
811,3,7.6,37,1,8619,6.4,22.1,91,2411
811,4,8.3,39,5,7733,6.1,21.9,97,2342
811,5,8.4,37,5,7067,6.4,22.0,98,2482
811,7,7.4,25,5,6853,6.8,22.2,96,2540
811,11,8.1,26,7,8654,7.7,22.3,87,2540
811,12,7.1,27,6,9359,7.1,22.5,103,2552
811,13,8.8,34,1,10184,7.5,22.4,94,2496
811,16,8.3,40,4,8277,7.4,22.3,92,2348
811,17,7.6,33,3,7806,7.1,22.5,91,2414
811,18,8.1,39,3,7958,6.9,21.9,86,2429
811,20,7.2,37,1,8162,7.4,21.6,72,2266
811,23,8.7,35,5,8193,7.3,22.0,92,2266
811,25,7.1,28,8,6977,7.4,22.4,94,2292
811,26,6.9,34,7,8764,7.4,22.3,89,2196
811,27,7.1,29,9,10062,7.2,22.3,91,2280
811,28,8.2,39,8,7349,7.0,22.7,99,2284
811,30,7.9,33,5,7949,6.7,23.0,94,2130
811,31,7.9,34,1,9413,6.8,22.9,112,2038
811,32,7.5,31,5,7751,6.8,23.1,96,2113
811,33,8.4,49,10,8376,7.2,22.5,93,1827
811,35,7.5,34,5,7845,7.0,22.8,91,2257
811,36,6.8,50,6,7438,7.2,22.5,85,2106
811,37,9.0,43,7,8583,7.1,22.3,86,2362
811,38,9.3,39,11,7568,7.4,22.1,92,2093
811,42,7.4,41,9,8466,7.0,22.2,105,2071
811,44,8.7,45,4,8629,7.5,22.2,79,2035
811,48,6.3,43,7,8699,7.5,22.5,102,2414
811,49,7.0,34,5,7530,7.7,23.0,97,2613
811,53,6.8,27,8,7469,7.4,22.5,114,2468
811,54,7.1,35,3,9431,7.5,22.7,97,2332
811,55,7.8,29,6,10005,7.5,22.5,85,2202
811,57,8.4,43,6,9206,7.7,22.5,91,2067
811,60,9.1,38,1,9762,7.6,22.8,76,2142
811,61,9.1,24,9,9250,7.1,22.9,87,2351
811,63,7.9,28,4,8541,6.5,22.6,96,2564
811,64,7.6,24,9,9002,6.2,22.9,96,2405
811,67,8.0,35,7,7560,6.3,22.9,117,2458
811,69,10.4,34,6,6577,6.4,22.4,94,2336
811,70,9.9,32,7,7769,6.6,22.2,99,2143
811,72,9.3,35,4,7940,6.8,22.2,102,2285
811,73,9.5,35,5,8849,6.8,22.0,91,2408
811,74,8.6,37,6,8823,6.6,22.3,84,2425
811,76,8.4,44,12,8084,6.7,22.2,95,2412
811,78,7.0,36,12,8502,6.5,22.3,112,2385
811,79,7.0,36,11,9318,6.6,22.2,105,2429
811,80,8.4,36,5,10362,6.8,22.3,87,2302
811,82,8.3,26,5,7560,6.5,22.2,73,2520
811,83,7.7,31,7,7162,6.7,22.2,95,2497
811,85,9.1,33,3,8506,7.1,21.9,97,2424
811,88,8.3,38,9,9364,7.1,22.0,110,2458
811,89,7.4,48,8,9097,6.9,22.2,107,2336
811,93,6.3,32,5,9156,6.8,21.0,82,2454
811,97,7.5,39,0,8060,7.0,21.9,70,2433
811,98,7.8,28,3,8311,6.8,21.7,81,2405
812,2,6.3,36,25,7561,6.6,22.1,56,2564
812,3,6.0,42,22,7099,6.3,22.2,55,2557
812,4,4.7,49,21,6150,6.2,22.4,44,2638
812,5,4.2,54,22,7561,6.5,22.4,57,2554
812,7,5.6,50,22,6895,7.3,22.3,74,2415
812,9,4.7,53,19,6070,7.2,22.3,75,2652
812,11,4.5,51,22,5295,7.4,21.5,75,2558
812,12,5.1,45,24,5482,7.0,22.1,70,2744
812,16,5.7,52,20,8388,7.5,22.3,66,2546
812,19,6.1,60,24,6604,7.0,22.4,64,2656
812,24,6.1,49,23,8766,7.3,22.0,60,2717
812,26,6.8,34,23,8588,7.0,22.1,69,2693
812,28,6.3,40,19,6533,7.1,22.3,48,2626
812,29,6.3,49,15,7307,6.9,22.2,48,2565
812,31,5.9,48,21,6836,6.4,22.6,63,2517
812,35,5.2,45,26,6337,6.7,21.9,61,2737
812,36,5.6,46,25,6345,6.6,21.9,62,2808
812,37,5.5,49,24,5569,6.2,21.8,62,2427
812,38,5.5,50,22,5684,6.4,21.9,65,2253
812,41,5.0,49,27,6150,6.7,22.8,70,2120
812,43,6.0,27,21,7978,7.1,22.7,63,2333
812,44,6.3,38,19,6384,7.2,22.8,49,2413
812,45,6.1,46,18,6403,7.2,22.7,55,2607
812,46,5.2,47,19,7456,7.2,22.5,52,2609
812,48,5.1,47,12,7287,7.3,22.5,55,2823
812,49,6.8,52,13,7503,7.2,22.5,60,2686
812,52,6.5,51,22,7511,7.2,22.6,53,2464
812,55,4.3,48,19,7594,6.3,22.6,73,2296
812,56,4.9,56,24,7551,6.5,22.7,73,2360
812,57,4.5,47,23,6806,6.5,22.4,58,2369
812,58,6.2,42,20,6383,6.5,22.6,61,2357
812,59,4.4,40,20,6930,6.8,22.6,68,2394
812,61,5.3,31,24,6415,6.8,22.7,72,2295
812,62,5.6,31,28,5211,6.8,22.4,67,2474
812,63,6.2,44,34,6310,6.9,22.2,65,2428
812,64,5.3,53,29,5814,6.6,22.6,76,2465
812,65,5.5,52,23,4996,6.7,22.7,66,2405
812,68,3.6,44,17,7602,6.6,22.8,59,2642
812,72,6.2,55,20,7267,6.9,22.4,51,2435
812,73,6.8,55,18,7421,6.9,22.8,58,2532
812,75,5.4,52,26,7845,6.5,23.1,66,2537
812,76,5.8,55,20,8024,6.7,23.1,53,2558
812,80,4.3,50,15,6529,6.7,23.0,52,2727
812,81,5.2,45,17,7184,6.7,23.1,56,2701
812,85,4.9,58,17,6275,6.8,22.9,73,2474
812,86,4.6,49,16,6857,7.1,22.5,53,2719
812,87,5.5,63,21,6130,6.7,22.6,55,2855
812,88,4.9,63,19,5894,6.9,22.5,63,2703
812,89,6.5,52,14,5427,6.8,23.2,65,2636
812,91,4.3,38,22,5838,6.7,23.4,76,2682
812,92,5.3,45,24,6392,7.1,23.6,69,2660
812,94,5.9,43,25,3616,7.4,23.6,69,2686
812,96,5.5,54,24,4205,7.2,23.4,72,2856
812,98,6.1,50,25,5587,6.6,22.5,69,2599
812,100,6.2,59,20,6470,6.4,22.8,67,2314
813,2,5.8,14,26,6933,7.4,22.9,87,1953
813,3,5.8,11,21,5454,7.3,22.5,92,2041
813,5,5.9,15,16,5030,6.9,22.6,101,2115
813,7,3.5,27,23,4847,7.0,22.8,84,2011
813,8,4.4,21,16,5783,7.4,22.9,77,2066
813,10,3.7,29,16,6895,6.6,23.2,80,2142
813,12,5.9,41,22,8419,6.7,23.4,75,2077
813,16,4.2,26,18,7329,7.0,23.4,78,1830
813,20,4.0,36,25,5740,7.1,22.9,100,1911
813,25,2.6,15,19,7086,6.6,22.5,99,2221
813,26,2.7,19,19,6969,6.5,22.6,91,2289
813,27,2.7,9,16,5952,6.7,22.8,83,2375
813,28,2.8,24,20,6512,6.3,22.7,72,2336
813,29,3.6,15,21,6864,6.5,22.8,76,2304
813,32,3.8,8,14,6153,7.1,22.5,81,2075
813,35,1.9,17,12,6360,7.3,22.0,82,2035
813,38,4.9,21,19,7072,7.4,22.3,77,1672
813,39,5.0,14,24,6030,7.7,22.6,75,1774
813,40,4.9,14,21,6075,7.5,22.6,79,2118
813,41,4.6,12,28,5935,7.6,23.1,73,2177
813,43,4.6,12,14,6430,7.9,22.9,74,2192
813,44,4.8,12,21,5719,7.6,22.6,68,2281
813,46,4.3,21,26,6094,8.1,22.6,78,2036
813,50,3.9,15,19,4945,7.5,22.8,100,2189
813,52,4.8,24,22,4678,7.4,22.8,109,2183
813,53,5.5,23,19,4900,7.4,22.8,106,2228
813,54,5.8,26,22,8032,7.4,23.0,93,2180
813,56,5.9,35,18,6165,7.3,22.8,75,2118
813,58,2.9,23,23,5583,7.5,22.6,77,1878
813,59,4.7,29,19,6061,7.4,22.5,81,1982
813,60,4.1,27,17,5124,7.3,22.7,84,2148
813,61,3.8,20,24,4481,7.2,22.6,78,2217
813,62,4.9,27,20,6202,7.1,22.8,85,2132
813,65,4.9,24,19,7892,6.8,22.5,83,2030
813,68,2.8,13,21,6841,7.2,22.3,103,2105
813,69,4.4,22,19,6874,6.9,22.3,99,2198
813,74,4.1,19,18,6033,6.3,23.2,76,2138
813,75,4.9,19,18,6461,6.6,23.5,71,2028
813,76,4.2,25,25,6049,6.6,23.7,71,1785
813,79,3.4,11,19,5018,6.6,22.9,81,2175
813,80,4.1,17,21,4005,6.9,22.8,83,2186
813,84,4.0,17,24,6190,7.0,22.4,108,2381
813,85,4.0,11,19,5991,6.8,22.8,114,2326
813,86,4.0,11,18,5881,7.1,22.5,110,2205
813,87,3.3,12,18,5288,7.0,22.9,102,2096
813,89,3.2,11,25,5295,7.4,22.7,104,2034
813,90,3.8,21,22,5274,7.6,22.4,106,2024
813,93,5.5,26,21,4847,7.4,22.3,105,2212
813,94,5.5,15,22,4909,7.5,22.7,100,1905
